HumGen,HumGen
1312,1312
1312,79001
1312,6518
1312,23530
1312,22921
3735,5163
3735,3845
3735,3028
3735,2058
3735,1615
3735,9367
3735,2335
3735,3157
3735,6143
3735,7317
3735,367
3735,2597
3735,5684
3735,2876
3735,5868
3735,2908
3735,10726
3735,3376
3735,51520
3735,4914
3735,1327
3735,7316
3735,5594
3735,833
3735,55157
3735,1737
3735,3308
3735,2100
3735,293
3735,4677
3735,4141
3735,3725
3735,5859
3735,3921
3735,4193
3735,8766
3735,3735
3735,1432
3735,3295
3735,7431
3735,2099
3735,8503
3735,6647
1454,6187
1454,3312
1454,1460
1454,203068
1454,6727
1454,3040
1454,5601
1454,2194
1454,31
1454,6500
1454,10383
1454,2058
1454,5518
1454,6195
1454,351
1454,3309
1454,10369
1454,3190
1454,1655
1454,5702
1454,6278
1454,3329
1454,5693
1454,7534
1454,7157
1454,1938
1454,117159
1454,6194
1454,6421
1454,1499
1454,6143
1454,64087
1454,10808
1454,7533
1454,1656
1454,6135
1454,3718
1454,5688
1454,347733
1454,2597
1454,3185
1454,5591
1454,6222
1454,6147
1454,3161
1454,9349
1454,10971
1454,488
1454,2203
1454,292
1454,3191
1454,8312
1454,23411
1454,5052
1454,9045
1454,6202
1454,3065
1454,5520
1454,4914
1454,142
1454,613
1454,790
1454,7531
1454,7316
1454,84790
1454,1503
1454,5315
1454,3320
1454,6207
1454,5499
1454,293
1454,5577
1454,7132
1454,6218
1454,6203
1454,7284
1454,5501
1454,3184
1454,708
1454,3725
1454,7001
1454,56922
1454,23450
1454,4193
1454,4627
1454,1454
1454,5110
1454,7203
1454,3326
1454,6193
1454,65263
1454,9131
1454,3187
1454,5689
1454,11224
1454,7431
1454,6095
1454,7529
1454,6141
1454,6223
6472,1431
6472,3030
6472,5160
6472,1460
6472,5163
6472,5564
6472,5536
6472,6470
6472,351
6472,4722
6472,5198
6472,5702
6472,528
6472,7170
6472,48
6472,7417
6472,7534
6472,56267
6472,2805
6472,1738
6472,1499
6472,51540
6472,10157
6472,3098
6472,10057
6472,523
6472,2475
6472,387
6472,6389
6472,4942
6472,8192
6472,6426
6472,51564
6472,10454
6472,883
6472,2747
6472,4200
6472,11238
6472,5911
6472,3336
6472,4914
6472,142
6472,7297
6472,7531
6472,7316
6472,10667
6472,6300
6472,8565
6472,6282
6472,NH14
6472,4720
6472,7272
6472,670
6472,3276
6472,10013
6472,5033
6472,478
6472,317
6472,3945
6472,1666
6472,6774
6472,7296
6472,5467
6472,3692
6472,5832
6472,3704
6472,50809
6472,509
6472,154
6472,4643
6472,2237
6472,3725
6472,3416
6472,7415
6472,4731
6472,10495
6472,79184
6472,1329
6472,5422
6472,7203
6472,3326
6472,9146
6472,10682
6472,9131
6472,1
6472,6646
6472,2099
6472,23530
10558,112399
10558,64127
10558,9517
10558,3718
10558,1956
10558,19
10558,7316
10558,154
10558,3725
10558,3091
10558,1080
134864,2897
134864,5110
250,8013
250,7051
250,2
250,251
250,7316
160728,NH16
160728,4512
3620,351
3620,7316
7389,328
7389,4507
7389,1956
7389,4830
7389,7316
7389,7415
7389,7389
7389,7431
30814,9261
30814,7263
30814,2048
1145,1134
2057,6850
2057,2885
2057,2770
2057,5781
2057,112399
2057,1439
2057,5787
2057,5295
2057,4067
2057,6777
2057,3717
2057,10399
2057,5595
2057,7316
2057,5770
2057,5594
2057,6714
2057,3815
2057,354
2057,2057
4036,5328
4036,5947
4036,8029
4036,1191
4036,4018
4036,351
4036,7356
4036,8411
4036,350
4036,998
4036,3934
4036,6328
4036,7276
4036,1499
4036,387
4036,25
4036,80310
4036,4074
4036,3630
4036,5879
4036,5054
4036,213
4036,1742
4036,9479
4036,4023
4036,4036
4036,29991
4036,2638
4036,348
1432,55300
1432,3312
1432,1019
1432,1832
1432,8841
1432,6711
1432,994
1432,5970
1432,1460
1432,2885
1432,1021
1432,3040
1432,8850
1432,9261
1432,6500
1432,2648
1432,58
1432,5781
1432,388697
1432,8411
1432,5604
1432,159
1432,596
1432,3329
1432,2316
1432,5979
1432,7157
1432,1938
1432,117159
1432,6548
1432,8986
1432,6279
1432,5644
1432,3172
1432,5340
1432,4792
1432,1915
1432,10454
1432,3315
1432,7046
1432,4772
1432,6222
1432,5019
1432,4137
1432,598
1432,6280
1432,841
1432,1969
1432,6147
1432,5646
1432,9349
1432,1956
1432,8880
1432,4830
1432,3728
1432,3984
1432,5600
1432,5595
1432,1385
1432,5052
1432,1026
1432,213
1432,1457
1432,3551
1432,3065
1432,6197
1432,3189
1432,2671
1432,207
1432,7531
1432,7316
1432,2950
1432,2264
1432,3320
1432,7298
1432,5594
1432,1455
1432,6207
1432,472
1432,6218
1432,5321
1432,7867
1432,3856
1432,3068
1432,154
1432,5599
1432,4141
1432,5580
1432,3725
1432,4069
1432,55576
1432,4627
1432,1459
1432,3735
1432,1432
1432,836
1432,5371
1432,3206
1432,8826
1432,2149
1432,6334
1432,11224
1432,7431
1432,6558
1432,2048
1432,2099
1432,6223
51022,4191
51022,2879
51022,54205
51022,51181
51022,7296
56479,2564
56479,3191
56479,6714
56479,3786
56479,56479
60,3312
60,7124
60,3030
60,9468
60,6605
60,5160
60,6037
60,9446
60,1460
60,8802
60,328
60,2885
60,7412
60,4843
60,4728
60,4543
60,8850
60,51762
60,7083
60,9097
60,5536
60,3055
60,4323
60,3309
60,5162
60,4722
60,7356
60,3066
60,501
60,57591
60,6927
60,4715
60,4719
60,7170
60,4706
60,4716
60,4967
60,526
60,7417
60,539
60,2316
60,1727
60,7534
60,3383
60,7157
60,7068
60,2
60,8407
60,51706
60,1962
60,2335
60,7276
60,2934
60,5888
60,240
60,1499
60,1656
60,5340
60,2064
60,5130
60,4907
60,4725
60,523
60,7283
60,5217
60,4846
60,367
60,1915
60,2597
60,5684
60,5216
60,5296
60,7384
60,1072
60,4067
60,4170
60,4137
60,598
60,9377
60,3161
60,7381
60,1956
60,1636
60,10971
60,7168
60,2357
60,52
60,79608
60,5879
60,1017
60,11034
60,5338
60,6138
60,1026
60,3354
60,4723
60,1327
60,100
60,207
60,790
60,4133
60,7316
60,5770
60,8565
60,6282
60,23468
60,6530
60,4629
60,1537
60,10013
60,308
60,1025
60,10096
60,5337
60,6714
60,7879
60,6622
60,5034
60,5499
60,7416
60,2100
60,10097
60,5105
60,1350
60,71
60,509
60,5501
60,7419
60,3184
60,4643
60,6733
60,8904
60,5580
60,3725
60,6559
60,7385
60,1632
60,7415
60,2167
60,4130
60,238
60,11331
60,6462
60,10095
60,4193
60,4513
60,5538
60,4627
60,8766
60,788
60,4790
60,60
60,3362
60,506
60,10524
60,4255
60,3295
60,8826
60,10627
60,10856
60,10632
60,6336
60,51807
60,2638
60,348
60,87
60,3293
60,291
60,2099
60,4702
60,498
60,6647
7941,7846
7941,7316
3643,2885
3643,3845
3643,5781
3643,1445
3643,5894
3643,3265
3643,5787
3643,2064
3643,5295
3643,51564
3643,3667
3643,197
3643,5562
3643,6777
3643,3630
3643,3191
3643,52
3643,3717
3643,10399
3643,5595
3643,3480
3643,3716
3643,4914
3643,7316
3643,5770
3643,5834
3643,5578
3643,5594
3643,6714
3643,471
3643,5167
3643,154
3643,5580
3643,375
3643,2167
3643,5747
3643,3643
3643,9146
3643,3479
3643,7529
3643,4087
3643,8503
55967,4697
55967,4698
55967,51079
55967,80777
55967,5163
55967,4728
55967,4726
55967,4722
55967,4715
55967,4719
55967,374291
55967,4716
55967,3329
55967,7417
55967,481
55967,4695
55967,4714
55967,4701
55967,4535
55967,4725
55967,4705
55967,7388
55967,4540
55967,7384
55967,4711
55967,7381
55967,1345
55967,483
55967,4704
55967,4723
55967,4713
55967,7316
55967,4720
55967,1537
55967,6390
55967,2100
55967,4724
55967,4700
55967,4710
55967,509
55967,4712
55967,7385
55967,4731
55967,126328
55967,4709
55967,572
55967,4193
55967,7386
55967,506
55967,4729
55967,4702
51734,1191
51734,79001
51734,11315
6754,6750
6754,3718
6754,5591
3352,3351
3352,3350
3352,3352
2990,5566
2990,1019
2990,2
2990,1066
2990,821
2990,7316
2990,2990
2266,65061
2266,351
2266,2244
2266,3383
2266,7448
2266,217
2266,2335
2266,2165
2266,2243
2266,767
2266,2162
2266,3690
2266,3674
2266,5104
2266,2266
2266,79001
2565,2566
2746,5163
2746,3028
2746,3329
2746,5460
2746,7448
2746,2335
2746,4214
2746,2747
2746,26013
2746,4914
2746,7316
2746,1401
2746,10587
2746,3725
2746,51185
2746,7415
2746,3091
2746,2806
2746,5004
2746,9131
2746,23530
2746,1020
10019,2885
10019,4233
10019,2316
10019,2064
10019,3932
10019,1956
10019,3815
10019,10019
10019,7535
5032,5728
1241,328
1241,2516
1241,5294
1241,3932
1241,1017
1241,1241
8714,3265
8714,7417
8714,1938
8714,821
8714,7316
8714,7416
8714,2100
8714,7419
8714,7415
8714,3419
3362,2475
3362,10327
3362,4905
3362,2534
3362,6529
3362,472
3362,7386
3362,60
3362,1020
3251,5564
3251,3028
3251,9097
3251,10728
3251,112399
3251,2821
3251,2805
3251,27232
3251,1738
3251,4507
3251,29968
3251,23411
3251,7316
3251,308
3251,6622
3251,353
3251,3692
3251,3725
3251,5471
3251,4790
3251,3251
3251,4831
5624,2157
5624,1460
5624,7083
5624,7388
5624,1356
5624,10544
5624,5627
5624,4324
5624,64146
5624,2677
5624,2153
5624,5104
5624,7056
5624,5624
5624,2147
836,7150
836,4233
836,5601
836,351
836,10728
836,4719
836,7465
836,596
836,3329
836,6093
836,998
836,5979
836,7157
836,9748
836,1938
836,2934
836,5888
836,1499
836,367
836,3064
836,9397
836,3315
836,3146
836,5591
836,4067
836,4170
836,4137
836,841
836,10846
836,5879
836,1017
836,3336
836,3420
836,8678
836,1026
836,2534
836,2745
836,331
836,7052
836,142
836,207
836,3744
836,790
836,7531
836,7316
836,5530
836,840
836,208
836,317
836,8654
836,5321
836,5599
836,5588
836,4193
836,1432
836,836
836,51451
836,9131
836,332
836,831
836,7431
5395,8346
5395,5515
5395,5702
5395,7161
5395,5591
5395,4905
5395,6424
5395,2534
5395,207
5395,7316
5395,22820
5395,5516
5395,10856
5395,5111
5395,9131
382,1431
382,328
382,6727
382,3845
382,351
382,823
382,528
382,9520
382,6897
382,2335
382,6648
382,2744
382,4942
382,4144
382,9266
382,2730
382,1956
382,595
382,1131
382,7846
382,1017
382,8517
382,2618
382,10726
382,821
382,7316
382,8565
382,8570
382,5337
382,5898
382,3692
382,2935
382,1192
382,7385
382,3356
382,7415
382,3615
382,2806
382,302
382,4502
382,8766
382,4522
382,8826
382,10856
382,23193
382,5226
382,1725
5422,5515
5422,3845
5422,5426
5422,7157
5422,5888
5422,2023
5422,23649
5422,1111
5422,3978
5422,1017
5422,12
5422,4914
5422,142
5422,7316
5422,1024
5422,890
5422,983
5422,6472
5422,56655
5422,5111
2147,2157
2147,5328
2147,2158
2147,8858
2147,15
2147,2244
2147,2335
2147,2243
2147,462
2147,3053
2147,3827
2147,4137
2147,5054
2147,2162
2147,213
2147,5627
2147,5327
2147,710
2147,2160
2147,2677
2147,2153
2147,3674
2147,5104
2147,7056
2147,5624
2147,2147
2147,2149
2147,3486
7015,2911
7015,1019
7015,5970
7015,2717
7015,328
7015,1021
7015,4233
7015,10728
7015,23657
7015,5894
7015,7534
7015,7157
7015,5156
7015,2475
7015,7048
7015,25
7015,2023
7015,10376
7015,10971
7015,8678
7015,673
7015,207
7015,7316
7015,2264
7015,3320
7015,5578
7015,6714
7015,3308
7015,5478
7015,302
7015,4193
7015,7015
7015,5371
7015,506
7015,10856
23564,5565
23564,1019
23564,7412
23564,7083
23564,6195
23564,3094
23564,4706
23564,481
23564,2335
23564,5300
23564,2023
23564,23576
23564,1026
23564,51776
23564,7316
23564,8600
23564,11315
NH20,8573
NH20,4301
358,5465
358,10188
358,8399
358,1311
358,6565
358,493869
358,4582
358,358
358,4259
358,2048
358,10572
79154,7167
79154,7264
79154,2729
79154,3035
79001,716
79001,5163
79001,2512
79001,1445
79001,1318
79001,7018
79001,6303
79001,3250
79001,335
79001,154807
79001,51478
79001,197
79001,6307
79001,336
79001,345
79001,10544
79001,334
79001,928
79001,5479
79001,10013
79001,5265
79001,2100
79001,4582
79001,1312
79001,51734
79001,2266
79001,79001
79001,5110
79001,10682
2348,5690
2348,4067
2348,2936
2348,7316
2348,56413
2348,3615
81490,54935
81490,64805
81490,7316
6795,55869
6795,3619
6795,7316
6795,3320
6795,9212
6795,3326
6795,332
6795,1020
23475,8841
23475,8175
23475,217
23475,7317
23475,7316
23475,5832
23475,10946
23475,55699
23475,23475
5371,8841
5371,6256
5371,5970
5371,1460
5371,328
5371,1021
5371,1977
5371,3845
5371,6500
5371,5468
5371,3066
5371,112399
5371,4719
5371,8985
5371,596
5371,7417
5371,4695
5371,125
5371,5914
5371,7157
5371,7067
5371,7161
5371,5888
5371,1499
5371,6506
5371,6135
5371,2475
5371,28960
5371,7048
5371,5300
5371,51564
5371,3064
5371,7046
5371,5684
5371,4772
5371,1956
5371,10499
5371,2908
5371,5600
5371,1017
5371,8312
5371,5595
5371,23411
5371,1457
5371,3716
5371,3065
5371,4914
5371,9970
5371,7316
5371,7155
5371,5315
5371,10013
5371,5594
5371,1387
5371,6774
5371,2100
5371,983
5371,7419
5371,6790
5371,3725
5371,27089
5371,7536
5371,4193
5371,51702
5371,11200
5371,4790
5371,1432
5371,7015
5371,5371
5371,10524
5371,11315
5371,4087
5737,5731
5737,5732
5737,185
5737,5737
3206,8850
3206,112399
3206,28960
3206,4772
3206,1387
3206,1432
3206,3206
55312,2805
55312,7316
55312,5037
55312,7132
5333,3845
5333,351
5333,3265
5333,7052
5333,7316
5333,5898
5333,8200
5333,8826
5333,9146
475,1311
475,9973
475,540
475,8407
475,538
475,9453
475,7316
475,2952
475,475
475,6647
55349,4697
55349,374291
55349,6132
55349,55349
1133,6535
1133,444
1133,4214
1133,6307
1133,8884
1133,488
1133,4625
1133,6622
1133,11182
222,221
222,3191
222,6570
222,7316
55163,351
55163,2244
55163,3336
55163,7316
55163,81034
55163,7296
2557,1445
2557,351
7322,4881
7322,5970
7322,7295
7322,5584
7322,8850
7322,5894
7322,145226
7322,7157
7322,4507
7322,7314
7322,7317
7322,4792
7322,4214
7322,10206
7322,4137
7322,2161
7322,331
7322,7316
7322,51
7322,6622
7322,6218
7322,4193
7322,7322
5149,5565
5149,351
5149,185
2899,2901
2899,2316
506,6187
506,5447
506,3312
506,1019
506,4698
506,3030
506,4191
506,5160
506,7412
506,5163
506,203068
506,23410
506,4728
506,3845
506,4726
506,7083
506,3309
506,5162
506,4722
506,2230
506,112399
506,6124
506,4715
506,4719
506,374291
506,4716
506,4967
506,526
506,3329
506,7417
506,539
506,4695
506,1727
506,7534
506,811
506,4714
506,2
506,4701
506,8407
506,51706
506,1938
506,2335
506,1499
506,3358
506,64087
506,335
506,5340
506,4696
506,4725
506,523
506,7388
506,1915
506,5300
506,444
506,5684
506,116085
506,7384
506,9377
506,64805
506,9759
506,10971
506,7846
506,292
506,369
506,1017
506,8517
506,5595
506,4704
506,5096
506,4257
506,1026
506,3354
506,4723
506,821
506,4914
506,10560
506,7037
506,1327
506,2859
506,695
506,7531
506,7316
506,84790
506,2260
506,1374
506,4720
506,1537
506,3320
506,10013
506,5033
506,1025
506,768
506,7879
506,6390
506,5034
506,7416
506,521
506,2100
506,4700
506,3181
506,1350
506,509
506,7284
506,5501
506,7419
506,154
506,513
506,3725
506,7385
506,27089
506,51185
506,7415
506,11331
506,6869
506,9945
506,1329
506,1080
506,4513
506,5538
506,4790
506,60
506,55967
506,7015
506,1132
506,9152
506,3326
506,10627
506,283
506,10632
506,8703
506,3163
506,9131
506,348
506,6141
506,2099
506,23530
506,4702
506,498
10524,8841
10524,56901
10524,55869
10524,5970
10524,9446
10524,10188
10524,54963
10524,5775
10524,23410
10524,58
10524,5468
10524,351
10524,3094
10524,3066
10524,54935
10524,64127
10524,998
10524,7157
10524,6303
10524,7161
10524,4953
10524,367
10524,2597
10524,51564
10524,6853
10524,4214
10524,5591
10524,22927
10524,6633
10524,1111
10524,6241
10524,2908
10524,23411
10524,1385
10524,334
10524,333
10524,3065
10524,3189
10524,1909
10524,7316
10524,5802
10524,3320
10524,10013
10524,1387
10524,79676
10524,1786
10524,6774
10524,2100
10524,983
10524,472
10524,5321
10524,71
10524,3068
10524,5427
10524,3091
10524,57664
10524,4193
10524,4790
10524,60
10524,5371
10524,10524
10524,6240
10524,3326
10524,10856
10524,5111
10524,4729
10524,2099
10524,3939
26,1445
26,1610
26,7372
26,56953
26,5207
5406,7531
5406,5408
5406,5406
5406,1208
23420,1017
23420,4914
23420,7316
23420,2100
23420,3725
23420,6462
23420,23420
1132,2885
1132,59
1132,567
1132,89845
1132,10381
1132,4170
1132,7846
1132,2030
1132,7272
1132,23042
1132,9262
1132,293
1132,2935
1132,7277
1132,506
1132,1132
1132,291
3274,1445
3292,240
3292,5728
3292,3292
79784,7124
79784,10390
79784,9097
79784,54822
79784,1499
79784,5296
79784,5562
79784,7919
79784,3191
79784,7316
79784,1025
79784,1147
79784,9212
79784,1786
79784,3725
79784,5682
79784,140803
79784,1080
79784,4627
79784,6446
79784,10627
79784,2099
4255,5566
4255,5775
4255,7150
4255,10383
4255,1655
4255,7274
4255,7534
4255,7314
4255,7317
4255,1915
4255,301
4255,5591
4255,1017
4255,1026
4255,1457
4255,7316
4255,84790
4255,5315
4255,3320
4255,5578
4255,1387
4255,2100
4255,293
4255,983
4255,3181
4255,7415
4255,302
4255,1459
4255,60
4255,3326
4255,5111
4255,7431
4255,291
4255,2099
9152,7316
9152,506
11315,4697
11315,4538
11315,3030
11315,4191
11315,7167
11315,5160
11315,7295
11315,2879
11315,328
11315,4843
11315,3028
11315,5518
11315,388697
11315,3309
11315,6571
11315,3094
11315,5162
11315,4722
11315,3066
11315,112399
11315,7170
11315,4706
11315,7534
11315,9588
11315,7157
11315,6697
11315,1938
11315,1738
11315,6421
11315,1499
11315,51727
11315,4535
11315,4282
11315,367
11315,4942
11315,4540
11315,10454
11315,25
11315,2023
11315,7345
11315,1072
11315,162466
11315,3613
11315,598
11315,841
11315,4536
11315,23576
11315,10971
11315,7168
11315,1429
11315,11034
11315,573
11315,3065
11315,100
11315,7316
11315,2950
11315,4629
11315,5315
11315,50
11315,6622
11315,3945
11315,5728
11315,3308
11315,2653
11315,9479
11315,1192
11315,3704
11315,5478
11315,25824
11315,3958
11315,375
11315,7001
11315,7415
11315,3615
11315,3418
11315,1080
11315,4522
11315,51734
11315,23564
11315,5371
11315,11315
11315,4512
11315,10627
11315,7529
11315,87
11315,5236
11315,3939
11315,22921
11315,6647
5110,231
5110,1841
5110,7412
5110,10465
5110,3028
5110,1859
5110,8411
5110,1476
5110,5695
5110,526
5110,5460
5110,7157
5110,6697
5110,1738
5110,2335
5110,4507
5110,335
5110,4282
5110,2023
5110,5868
5110,5791
5110,6241
5110,185
5110,2026
5110,1017
5110,57105
5110,1646
5110,4914
5110,7316
5110,5770
5110,10013
5110,22934
5110,7086
5110,1387
5110,3945
5110,160287
5110,7171
5110,2100
5110,6790
5110,3725
5110,7001
5110,1080
5110,5538
5110,4790
5110,1454
5110,134864
5110,79001
5110,283
5110,65263
5110,348
5110,6647
2492,7150
2492,6281
2492,10723
2492,51172
2492,10971
2492,821
2492,7316
2492,23468
2492,156
2492,208
2492,2492
2492,2697
7203,5566
7203,55300
7203,3312
7203,1019
7203,8974
7203,8841
7203,2885
7203,7412
7203,4843
7203,5515
7203,3845
7203,31
7203,5468
7203,7407
7203,54498
7203,3066
7203,112399
7203,5686
7203,5687
7203,5894
7203,7453
7203,5165
7203,7534
7203,3383
7203,7157
7203,26140
7203,2335
7203,3718
7203,7283
7203,347733
7203,1593
7203,4214
7203,5684
7203,10376
7203,162466
7203,5562
7203,5091
7203,595
7203,7846
7203,1017
7203,3336
7203,821
7203,3065
7203,5520
7203,5683
7203,4914
7203,7297
7203,2629
7203,790
7203,7316
7203,84790
7203,7184
7203,10013
7203,1025
7203,10096
7203,3945
7203,2100
7203,10097
7203,5516
7203,5599
7203,4141
7203,4791
7203,3958
7203,3725
7203,10988
7203,375
7203,7385
7203,7415
7203,5567
7203,55662
7203,7097
7203,1080
7203,5538
7203,51174
7203,8801
7203,4790
7203,1454
7203,6472
7203,7203
7203,283
7203,23193
7203,5753
7203,1020
7203,3939
7535,2885
7535,203068
7535,4233
7535,1445
7535,351
7535,2185
7535,4714
7535,5295
7535,25
7535,10376
7535,5294
7535,3932
7535,1956
7535,7846
7535,52
7535,2534
7535,7316
7535,3320
7535,5618
7535,3815
7535,3308
7535,1612
7535,7277
7535,4582
7535,10019
7535,7535
3295,5160
3295,328
3295,2885
3295,1022
3295,25973
3295,2058
3295,112399
3295,3329
3295,51706
3295,1938
3295,1738
3295,6389
3295,30
3295,847
3295,7846
3295,10399
3295,79587
3295,10165
3295,51520
3295,4914
3295,7316
3295,6622
3295,1737
3295,2932
3295,1666
3295,2100
3295,3184
3295,154
3295,5599
3295,3725
3295,11331
3295,1080
3295,3735
3295,60
3295,3295
3295,3417
6865,6866
122622,159
122622,7534
122622,3191
122622,122622
226,1431
226,4191
226,5224
226,2879
226,328
226,7412
226,203068
226,3033
226,229
226,3845
226,3028
226,1159
226,2027
226,3329
226,1160
226,7534
226,8407
226,2739
226,2335
226,6648
226,2597
226,7048
226,3956
226,2023
226,5684
226,301
226,1072
226,3613
226,9266
226,1152
226,1956
226,3728
226,445
226,1017
226,1429
226,3336
226,5338
226,4048
226,7052
226,673
226,587
226,4914
226,1327
226,207
226,7316
226,1892
226,5315
226,3320
226,50
226,7372
226,5230
226,7086
226,2100
226,4724
226,2171
226,5550
226,154
226,6733
226,3725
226,51477
226,1854
226,1080
226,226
226,3326
226,773
226,5111
226,6646
226,10105
226,55256
226,3939
226,6647
79858,351
79858,7417
79858,4751
79858,3320
79858,7419
79858,3326
2246,6187
2246,1460
2246,1445
2246,2263
2246,1457
2246,7316
2246,2260
2246,2264
2246,6284
2246,2261
2246,1459
2246,2246
6240,2224
6240,50484
6240,5564
6240,6134
6240,2643
6240,112399
6240,1938
6240,8803
6240,6241
6240,1017
6240,4723
6240,4914
6240,7316
6240,5479
6240,221079
6240,3692
6240,472
6240,5501
6240,4193
6240,10524
6240,6240
6240,11224
8826,5566
8826,65061
8826,1968
8826,1019
8826,6711
8826,10390
8826,2893
8826,1460
8826,2885
8826,7412
8826,9097
8826,58
8826,3309
8826,1655
8826,6124
8826,7170
8826,5604
8826,7417
8826,2316
8826,998
8826,7534
8826,7157
8826,140465
8826,2335
8826,2934
8826,1499
8826,7533
8826,2064
8826,7048
8826,5296
8826,1072
8826,9453
8826,818
8826,1956
8826,10093
8826,10971
8826,7168
8826,1613
8826,5879
8826,1017
8826,5595
8826,4704
8826,6285
8826,9045
8826,3551
8826,673
8826,4914
8826,3791
8826,207
8826,1543
8826,7316
8826,308
8826,5594
8826,1025
8826,10096
8826,6714
8826,6390
8826,6207
8826,5499
8826,7171
8826,10097
8826,1192
8826,6203
8826,71
8826,5501
8826,4643
8826,4791
8826,3725
8826,5682
8826,5859
8826,960
8826,27089
8826,7415
8826,5747
8826,3091
8826,5605
8826,145482
8826,302
8826,10109
8826,10094
8826,4627
8826,1432
8826,60
8826,382
8826,5333
8826,8826
8826,3326
8826,6122
8826,6141
8826,87
8826,6647
51135,3008
51135,3832
51135,7099
51135,8517
51135,7316
51135,51135
653499,5468
653499,1808
653499,3265
653499,159
653499,7283
653499,10381
653499,23649
653499,10135
653499,5289
653499,1017
653499,7316
653499,317
653499,771
653499,9333
653499,7277
653499,5427
653499,653499
653499,6009
653499,2099
3326,6187
3326,5566
3326,3312
3326,65061
3326,1019
3326,3030
3326,5970
3326,2683
3326,5268
3326,6720
3326,10188
3326,815
3326,2885
3326,7412
3326,1021
3326,203068
3326,4843
3326,1022
3326,4233
3326,5584
3326,3845
3326,2194
3326,6500
3326,26225
3326,4190
3326,5536
3326,5468
3326,1445
3326,6195
3326,1760
3326,10728
3326,3055
3326,5292
3326,3309
3326,10963
3326,3066
3326,4921
3326,1586
3326,2185
3326,3297
3326,1973
3326,5894
3326,7170
3326,5604
3326,54107
3326,816
3326,2103
3326,526
3326,3329
3326,7417
3326,2316
3326,9817
3326,6093
3326,5693
3326,7534
3326,811
3326,4751
3326,3741
3326,57172
3326,7157
3326,54583
3326,3482
3326,1938
3326,6194
3326,2335
3326,5579
3326,269
3326,1499
3326,16
3326,10808
3326,10157
3326,2324
3326,2064
3326,7283
3326,1198
3326,7317
3326,29968
3326,2597
3326,3064
3326,2582
3326,10454
3326,3315
3326,25
3326,4214
3326,10062
3326,2023
3326,5684
3326,5591
3326,7525
3326,5562
3326,4067
3326,2444
3326,91
3326,1969
3326,3932
3326,818
3326,126003
3326,1956
3326,1111
3326,9759
3326,3728
3326,7846
3326,814
3326,4915
3326,3984
3326,2908
3326,369
3326,1613
3326,1017
3326,3742
3326,3336
3326,3717
3326,8517
3326,5159
3326,6532
3326,2534
3326,3480
3326,1436
3326,1457
3326,9045
3326,51520
3326,4293
3326,3551
3326,673
3326,3716
3326,3065
3326,6197
3326,2066
3326,5683
3326,4914
3326,9970
3326,7297
3326,207
3326,2268
3326,695
3326,7531
3326,7316
3326,84790
3326,2260
3326,5315
3326,156
3326,3320
3326,10013
3326,5578
3326,5033
3326,1025
3326,5230
3326,83903
3326,208
3326,6714
3326,1147
3326,5034
3326,9212
3326,2932
3326,5728
3326,8856
3326,3308
3326,6774
3326,85366
3326,5467
3326,50809
3326,71
3326,509
3326,6790
3326,3184
3326,10461
3326,817
3326,5588
3326,4791
3326,3958
3326,5580
3326,3725
3326,375
3326,7385
3326,51185
3326,7415
3326,5747
3326,3091
3326,4306
3326,238
3326,2261
3326,4882
3326,5567
3326,3921
3326,23450
3326,4193
3326,1080
3326,5538
3326,55699
3326,4627
3326,10746
3326,1459
3326,4522
3326,4790
3326,1454
3326,6472
3326,6795
3326,506
3326,10524
3326,4255
3326,226
3326,79858
3326,8826
3326,3326
3326,6446
3326,6122
3326,8703
3326,5753
3326,7529
3326,87
3326,2099
3326,3702
3326,1020
3326,3939
3326,498
3326,6647
6335,1445
6518,6352
6518,55800
6518,84889
6518,3921
6518,1312
6518,4259
2149,823
2149,5340
2149,10454
2149,1991
2149,10544
2149,7316
2149,2779
2149,1511
2149,1432
2149,2147
2149,4312
4512,4988
4512,3329
4512,998
4512,4714
4512,9377
4512,64805
4512,7381
4512,1909
4512,1327
4512,7316
4512,3779
4512,6622
4512,6564
4512,27089
4512,6869
4512,4513
4512,160728
4512,11315
6446,1431
6446,5290
6446,6338
6446,5163
6446,5170
6446,5515
6446,7407
6446,5198
6446,5687
6446,5894
6446,3265
6446,7534
6446,874
6446,4057
6446,1656
6446,2475
6446,2597
6446,5300
6446,4137
6446,10971
6446,3191
6446,5911
6446,8517
6446,1385
6446,3376
6446,673
6446,3758
6446,7316
6446,3320
6446,5095
6446,8665
6446,221079
6446,6507
6446,2932
6446,3308
6446,10606
6446,7284
6446,513
6446,7415
6446,79784
6446,3326
6446,6446
6446,6122
6446,23193
6446,5164
6122,6187
6122,3312
6122,7124
6122,328
6122,7412
6122,4543
6122,3845
6122,5564
6122,6134
6122,3066
6122,6124
6122,1615
6122,150094
6122,7157
6122,51121
6122,6194
6122,2335
6122,1499
6122,6506
6122,6143
6122,6135
6122,7283
6122,28960
6122,1915
6122,51564
6122,4214
6122,6222
6122,6147
6122,9349
6122,1956
6122,9759
6122,5879
6122,1017
6122,652
6122,6138
6122,9045
6122,6202
6122,4914
6122,7316
6122,3320
6122,10013
6122,23521
6122,6132
6122,1387
6122,6207
6122,3692
6122,6203
6122,7284
6122,5501
6122,3725
6122,3921
6122,1080
6122,8826
6122,3326
6122,6446
6122,6122
